timestamps,pos_com_hist,pos_clear_hist,angmom_wb_hist,heading_vec_hist
6.615008592605591,[1.62500544 0.82951121 0.82318391],[ 1.45565061  0.78513967 -0.00409609],[-0.21447619 -2.09354024  0.19183551],[-0.70742034  0.24911135  0.        ]
6.620018482208252,[1.62679148 0.83166731 0.82696516],[ 1.4409523   0.79162971 -0.00339928],[-0.06774601 -3.5504927  -0.0455109 ],[-0.70541785  0.25472663  0.        ]
6.62500524520874,[1.63124579 0.83290124 0.83042206],[ 1.42600061  0.79908576 -0.00144519],[-0.5254246  -2.86350765  0.05669377],[-0.70392832  0.25881446  0.        ]
6.630010604858398,[1.63213254 0.83571758 0.83476304],[1.41402873e+00 8.06334711e-01 5.68076772e-04],[-0.42265639 -0.70826806  0.73380831],[-0.70390712  0.25887211  0.        ]
6.635007381439209,[1.6323929  0.83863007 0.83762853],[1.40273659 0.81378716 0.00262275],[-0.03261337 -1.84958618  0.19275242],[-0.7043019  0.2577961  0.       ]
6.640005826950073,[1.63539973 0.84216645 0.83856563],[1.39200916 0.82109114 0.00507755],[ 1.58355473 -5.97524334 -0.93242587],[-0.7047615   0.25653699  0.        ]
6.645012378692627,[1.64156552 0.84582878 0.83819672],[1.38471756 0.82778579 0.00842597],[ 1.52085915 -6.54582443 -0.75906745],[-0.70673194  0.25105769  0.        ]
6.65000581741333,[1.64475836 0.84985839 0.83925434],[1.38153965 0.83303328 0.01286125],[ 0.64351625 -2.94231663 -0.12340295],[-0.70955728  0.24295774  0.        ]
6.655004262924194,[1.64626374 0.85307583 0.84178747],[1.38092668 0.83821977 0.01755735],[-0.28394276 -2.85432606  0.50016691],[-0.71325747  0.23187018  0.        ]
6.6599977016448975,[1.64919628 0.85581101 0.84382501],[1.38260943 0.84315894 0.02171457],[-0.58515365 -3.53564946  0.64003694],[-0.71703688  0.21990478  0.        ]
6.665003061294556,[1.6503299  0.8585033  0.84638013],[1.38635485 0.84743512 0.02597799],[-0.89960154 -1.19248681  1.30957996],[-0.72100593  0.20651984  0.        ]
6.670001745223999,[1.65036553 0.86109192 0.84900876],[1.39135411 0.85145131 0.03010825],[-1.15350691 -0.75287473  1.25687109],[-0.72490077  0.19240288  0.        ]
6.675001621246338,[1.65081545 0.86310474 0.85199712],[1.39725596 0.85534388 0.03432951],[-1.19348435 -0.56440374  0.70146788],[-0.72770741  0.18149909  0.        ]
6.680218458175659,[1.65153553 0.86895259 0.85463809],[1.40391448 0.85920648 0.0389396 ],[2.25984124 1.29541748 0.61230237],[-0.73039004  0.17038306  0.        ]
6.685029029846191,[1.64897468 0.87482217 0.85956227],[1.41062217 0.86246573 0.04349009],[0.40669279 2.16415202 0.01012461],[-0.73150542  0.16552891  0.        ]
6.690021753311157,[1.64526223 0.88092771 0.86444901],[1.41616158 0.86571835 0.04835477],[1.41527877 0.57475354 0.13152674],[-0.73281218  0.1596443   0.        ]
6.695026159286499,[1.64583837 0.88590409 0.86559742],[1.42061555 0.86924212 0.0521813 ],[0.83846823 0.09060413 0.31371185],[-0.73386765  0.15471999  0.        ]
6.700012683868408,[1.64590551 0.88933164 0.86697606],[1.42506604 0.87313258 0.05590153],[-0.76969067 -0.92849954  0.40319024],[-0.73512295  0.14864132  0.        ]
6.7050087451934814,[1.64633548 0.89282254 0.86810628],[1.42993698 0.87729377 0.05975792],[-0.1623382  -0.87165872  0.64460961],[-0.7364559   0.14188977  0.        ]
6.7100114822387695,[1.64608323 0.89543277 0.86953609],[1.43548418 0.88158092 0.06380826],[-0.67661282  0.06867287  0.59419156],[-0.73807691  0.13320088  0.        ]
6.715008497238159,[1.64624577 0.89858387 0.87113125],[1.44151555 0.88630599 0.06795409],[-0.60612468 -0.49029138  0.81066192],[-0.73969628  0.12389273  0.        ]
6.720009088516235,[1.64627336 0.90241924 0.87308601],[1.44758687 0.89128178 0.07205445],[-0.59836011 -0.20529989  0.92746223],[-0.74138148  0.11337327  0.        ]
6.725008487701416,[1.64374618 0.90472463 0.8761165 ],[1.45363629 0.89637531 0.07648139],[-1.02187781  0.5238852   0.79981119],[-0.74291236  0.10286506  0.        ]
6.730011463165283,[1.64298111 0.90866935 0.87744283],[1.45879676 0.90148052 0.07962824],[-0.09312196  0.43129768  0.86481284],[-0.74415675  0.09343841  0.        ]
6.735007286071777,[1.64268784 0.91254004 0.87828296],[1.46331218 0.9063442  0.08220117],[-0.18062973  0.04740944  0.52045593],[-0.74500208  0.08644016  0.        ]
6.7400102615356445,[1.64273794 0.91658491 0.87834229],[1.46744714 0.91126637 0.0843836 ],[0.05066883 0.53417469 0.74240251],[-0.74581462  0.07912364  0.        ]
6.745008707046509,[1.64220473 0.92034394 0.87866164],[1.47104083 0.9161943  0.08607915],[-0.46165082  0.10147713  0.48940267],[-0.74654664  0.07188962  0.        ]
6.750006198883057,[1.64171111 0.92403708 0.87883532],[1.47425816 0.92132827 0.08730781],[-0.46046686  0.28435443  0.73147665],[-0.74719529  0.06480123  0.        ]
6.755007266998291,[1.64119304 0.92728686 0.8782931 ],[1.47707818 0.92667589 0.08816581],[-0.76656268  0.12743522  0.70082792],[-0.74783045  0.05700545  0.        ]
6.7600085735321045,[1.6397438  0.92971555 0.87764868],[1.47977552 0.9324574  0.08872996],[-1.16986831  0.2482601   0.74092481],[-0.74845214  0.04816006  0.        ]
6.7650110721588135,[1.63979309 0.93250378 0.87626682],[1.48203046 0.93807275 0.08900107],[-0.92864486 -0.58313437  0.63364028],[-0.74895455  0.03958629  0.        ]
6.770012140274048,[1.63979367 0.93570565 0.87477661],[1.48429942 0.94374336 0.08921631],[-1.11771496 -0.19114287  0.55907079],[-0.74936863  0.03076768  0.        ]
6.7750067710876465,[1.63974557 0.93936258 0.87310709],[1.48660894 0.9494418  0.08926551],[-0.11243326 -0.3172964   0.66843302],[-0.74967872  0.02195027  0.        ]
6.780025482177734,[1.63977455 0.9434734  0.87136615],[1.4887703  0.95510876 0.08906221],[-0.26080188 -0.23398855  0.64532999],[-0.7498873  0.0130016  0.       ]
6.785015106201172,[1.63970794 0.94762013 0.86938047],[1.49089661 0.96061285 0.08854026],[-0.10158914 -0.2093931   0.63929648],[-0.74998218  0.0051694   0.        ]
6.79001784324646,[1.6394535  0.95193007 0.86654182],[1.4930085  0.96673558 0.0874583 ],[-0.08449611 -0.16046768  0.6624219 ],[-0.74999115 -0.00364373  0.        ]
6.795014381408691,[1.6391444  0.95562802 0.86404745],[1.49480602 0.97218148 0.08620402],[-0.75910257  0.03787698  0.56008876],[-0.7499253  -0.01058541  0.        ]
6.800010681152344,[1.63901237 0.95850985 0.86112659],[1.49647228 0.97761269 0.08464607],[-0.56651253 -0.19760035  0.57184535],[-0.74980396 -0.01714686  0.        ]
6.805014371871948,[1.63882211 0.9620784  0.85805457],[1.49795582 0.98322793 0.08280131],[-0.70630306 -0.13911131  0.62550755],[-0.74959694 -0.02458518  0.        ]
6.810011386871338,[1.63872186 0.96536288 0.85464138],[1.49934178 0.98883221 0.08064237],[-0.9300809  -0.1934322   0.53479559],[-0.74932726 -0.03175945  0.        ]
6.815012693405151,[1.63906468 0.96883579 0.85095582],[1.50058726 0.99462524 0.07823423],[-0.5174469  -0.78996774  0.67705607],[-0.74894774 -0.03971508  0.        ]
6.8200109004974365,[1.63912074 0.97315128 0.84744831],[1.50181854 1.00044249 0.07558638],[-0.24804472 -0.33977819  0.70415048],[-0.74848047 -0.04771776  0.        ]
6.82501220703125,[1.6384888  0.97758488 0.84325677],[1.50308404 1.00683665 0.07205692],[-0.2949433   0.24663549  0.67763164],[-0.74792887 -0.0556992   0.        ]
6.830010175704956,[1.6382313  0.98138479 0.8391296 ],[1.50377631 1.0123779  0.06841079],[-0.52576985 -0.17035705  0.67162364],[-0.7474239  -0.06210884  0.        ]
6.835010051727295,[1.63830919 0.98512277 0.83487734],[1.50423336 1.01780504 0.06436241],[-0.46139983 -0.09334856  0.60424442],[-0.74691322 -0.06797529  0.        ]
6.840013027191162,[1.63772492 0.98880536 0.83064827],[1.50450974 1.0231719  0.05993004],[-0.32594416  0.63839096  0.6673741 ],[-0.74641197 -0.07327458  0.        ]
6.845008850097656,[1.63729839 0.99258113 0.82593188],[1.50427895 1.02846983 0.05479785],[-0.36911958  0.1020381   0.57737879],[-0.74590439 -0.07827284  0.        ]
6.850009441375732,[1.63711953 0.99671325 0.82093294],[1.50360352 1.03366117 0.04908671],[ 0.00272128 -0.22022396  0.68446092],[-0.74536189 -0.08328057  0.        ]
6.855010271072388,[1.63707374 1.00099376 0.81450465],[1.50270466 1.03924421 0.0422806 ],[-0.02973186 -0.00200976  0.67822154],[-0.74475915 -0.08850881  0.        ]
6.860006332397461,[1.63693416 1.00554973 0.80823445],[1.5016199  1.04438616 0.03584084],[-0.03842013 -0.30938625  0.75636188],[-0.74423128 -0.09284293  0.        ]
6.865005731582642,[1.63724173 1.00933182 0.80180753],[1.50064297 1.04953815 0.02931702],[-0.87847796 -0.68506468  0.64674545],[-0.74377923 -0.09639737  0.        ]
6.870011806488037,[1.63778131 1.01295034 0.79507273],[1.49996135 1.05455711 0.02287117],[-0.55975998 -0.58571836  0.74103047],[-0.74331541 -0.09991096  0.        ]
6.875012636184692,[1.63788571 1.01675411 0.78836224],[1.4995623  1.0595331  0.01639269],[-0.52537001 -0.41756716  0.65437592],[-0.74288106 -0.1030909   0.        ]
6.880028009414673,[1.63789305 1.02009618 0.78159049],[1.49932336 1.06433297 0.00962341],[-0.53770489 -0.05830801  0.50459182],[-0.74259573 -0.10512651  0.        ]
6.885013818740845,[1.63789884 1.02467827 0.77423916],[1.49905363 1.06936782 0.00233656],[-0.04863461 -0.52030913  0.65169473],[-0.74220522 -0.107849    0.        ]
6.890021085739136,[1.63998671 1.02940118 0.76365004],[ 1.49914932  1.07417748 -0.00555051],[ 0.03042966 -2.31444348  0.45911482],[-0.74200369 -0.10922693  0.        ]
6.8950159549713135,[1.64244357 1.03340756 0.75231223],[ 1.50179135  1.07866602 -0.01176988],[-0.29236457 -2.69821875  0.19073144],[-0.74198358 -0.10936349  0.        ]
6.900010347366333,[1.64382658 1.03911045 0.74228689],[ 1.5076573   1.08271838 -0.0158865 ],[ 1.41965877 -1.53876764  0.3638762 ],[-0.74201589 -0.10914404  0.        ]
6.905012845993042,[1.64497737 1.04312321 0.73346127],[ 1.5156273   1.08643577 -0.0176517 ],[ 0.77835308 -0.97404442  0.06301271],[-0.74229353 -0.10723952  0.        ]
6.910009145736694,[1.64611494 1.04749022 0.72520946],[ 1.52415937  1.0888044  -0.01770389],[ 1.36856164 -1.5492962   0.16036013],[-0.74262678 -0.10490694  0.        ]
6.915008783340454,[1.64628671 1.04968739 0.71853967],[ 1.53333992  1.09081422 -0.015654  ],[-0.23333616 -0.57076639 -0.21200399],[-0.74299395 -0.10227409  0.        ]
6.920010566711426,[1.64607428 1.05113278 0.71298875],[ 1.54258676  1.09157729 -0.01281938],[ 1.34565131 -0.72069696 -0.18401857],[-0.74347951 -0.09868242  0.        ]
6.9250147342681885,[1.64555917 1.05275335 0.70847432],[ 1.55274634  1.09112726 -0.0093808 ],[ 1.27951924 -0.84760101 -0.36229617],[-0.74394518 -0.09510822  0.        ]
6.930011987686157,[1.64577636 1.05385292 0.70305278],[ 1.561618    1.09017731 -0.00686087],[ 1.22901118 -0.24160801 -0.46509961],[-0.74447107 -0.09090006  0.        ]
6.935014009475708,[1.64645432 1.05606349 0.69877398],[ 1.57014609  1.08959386 -0.00465165],[ 2.41361783 -0.2763089   0.1326091 ],[-0.74469587 -0.08903965  0.        ]
6.940011024475098,[1.64714402 1.05799117 0.69421003],[ 1.57822121  1.08863943 -0.00347501],[ 1.36866512  1.46769596 -0.05949829],[-0.74503212 -0.08618089  0.        ]
6.945016384124756,[1.64737814 1.05920733 0.69014985],[ 1.58483271  1.08782792 -0.00402617],[1.65487113 1.15731132 0.16046205],[-0.74531275 -0.08371922  0.        ]
6.950015306472778,[1.64852942 1.06100426 0.68485162],[ 1.59057651  1.08703567 -0.0063119 ],[ 1.64691775  0.57094488 -0.13787156],[-0.74562257 -0.08091339  0.        ]
6.955010652542114,[1.64997978 1.06272876 0.67888987],[ 1.59709823  1.08588599 -0.00926752],[1.76747234 0.98300135 0.04504902],[-0.7460322  -0.07704513  0.        ]
6.960011005401611,[1.65109603 1.06560516 0.67264482],[ 1.60344381  1.08609556 -0.01220101],[1.67578471 0.92780939 0.18792   ],[-0.74623672 -0.07503841  0.        ]
6.965010404586792,[1.65279997 1.06854742 0.66616266],[ 1.6099522   1.08719232 -0.0146794 ],[1.27768765 0.31602219 0.32752318],[-0.74634798 -0.07392354  0.        ]
6.970008850097656,[1.6543925  1.07155916 0.65965967],[ 1.6168199   1.08920235 -0.01606328],[0.69942987 0.6470654  0.34255511],[-0.74633719 -0.07403246  0.        ]
6.975008010864258,[1.65587049 1.07417339 0.65402426],[ 1.62443366  1.09166045 -0.01628057],[0.60141148 1.08781454 0.38053292],[-0.74631892 -0.07421641  0.        ]
6.980029106140137,[1.65715344 1.07726803 0.64916894],[ 1.63256603  1.09450376 -0.01551904],[0.5920233  1.28114676 0.39896397],[-0.74623986 -0.07500713  0.        ]
6.985016822814941,[1.65804016 1.08019111 0.64478255],[ 1.6408362   1.09739427 -0.0143036 ],[0.49046893 1.57702007 0.3780305 ],[-0.74617526 -0.07564709  0.        ]
6.990021705627441,[1.65981531 1.08296256 0.64012169],[ 1.64974308  1.10020305 -0.01263116],[0.55572346 1.43770389 0.42376335],[-0.74608891 -0.07649408  0.        ]
6.995018005371094,[1.66134811 1.0857911  0.63716271],[ 1.65774507  1.10321614 -0.01136453],[0.38820453 1.84737106 0.44874002],[-0.74596212 -0.07772076  0.        ]
7.000013113021851,[1.66209711 1.08825969 0.63530454],[ 1.66551878  1.10600542 -0.01044471],[0.43159801 2.8341654  0.47507121],[-0.74583967 -0.07888718  0.        ]
7.005012035369873,[1.66333926 1.09064259 0.6319379 ],[ 1.67267915  1.10805066 -0.01070403],[0.73699343 2.71875922 0.38880959],[-0.74581854 -0.07908673  0.        ]
7.010011434555054,[1.6651179  1.09273996 0.62868004],[ 1.67944724  1.10943929 -0.01192897],[0.76053745 2.00921934 0.1459748 ],[-0.74588187 -0.07848716  0.        ]
7.015011310577393,[1.66660756 1.09488974 0.62520143],[ 1.68619605  1.11042462 -0.01344816],[1.06693072 2.66720036 0.31865901],[-0.74596646 -0.07767907  0.        ]
7.020017147064209,[1.66820881 1.0970109  0.62163385],[ 1.69302679  1.11111309 -0.01493184],[1.15188219 2.19065503 0.27344763],[-0.74607152 -0.07666347  0.        ]
7.025009870529175,[1.67053568 1.09911281 0.61852098],[ 1.7005718   1.11109182 -0.0160237 ],[1.49730573 2.02428744 0.32471985],[-0.74623314 -0.07507396  0.        ]
7.030009746551514,[1.67240568 1.10120821 0.61551665],[ 1.70766414  1.11108292 -0.01642235],[1.32992556 2.36518163 0.26133845],[-0.74643834 -0.07300549  0.        ]
7.0350096225738525,[1.6740152  1.10346291 0.61318671],[ 1.71494511  1.1110163  -0.01612732],[1.43076805 2.2636703  0.32692721],[-0.74665516 -0.07075356  0.        ]
7.040008544921875,[1.67572465 1.1055834  0.61153138],[ 1.72231043  1.11101546 -0.01529463],[1.34254649 2.59630704 0.34084451],[-0.74686302 -0.06852464  0.        ]
7.045011758804321,[1.67721539 1.10746703 0.61016765],[ 1.72946855  1.11123149 -0.0143636 ],[0.98980017 2.89845696 0.3569943 ],[-0.74705505 -0.06639839  0.        ]
7.050015926361084,[1.67859314 1.10959921 0.60953067],[ 1.73604196  1.1117525  -0.01377814],[0.97119801 2.83610685 0.45441901],[-0.74719848 -0.06476441  0.        ]
7.055012226104736,[1.68034886 1.11073102 0.60927387],[ 1.74251778  1.1120573  -0.01320828],[0.39397017 2.88473525 0.29130274],[-0.74733923 -0.06311957  0.        ]
7.060015678405762,[1.68155685 1.11223074 0.60902491],[ 1.74807849  1.11331319 -0.01322153],[0.37598922 2.938723   0.37913748],[-0.74739088 -0.06250503  0.        ]
7.065012216567993,[1.68287477 1.11397965 0.60868255],[ 1.75298567  1.11502275 -0.01364746],[0.24621881 2.58753125 0.3149764 ],[-0.74736192 -0.06285033  0.        ]
7.07001256942749,[1.68417589 1.1156271  0.60851972],[ 1.75744953  1.1171436  -0.01414534],[0.1411866  2.50659726 0.28795465],[-0.7472833  -0.06377832  0.        ]
7.075010538101196,[1.68492884 1.11728448 0.60817314],[ 1.76165165  1.11956665 -0.01443195],[0.26386096 2.71282914 0.40048131],[-0.74712459 -0.06561134  0.        ]
7.080023765563965,[1.68611119 1.11915766 0.60809501],[ 1.76563056  1.12209362 -0.0144482 ],[0.20073283 1.85509476 0.27443225],[-0.74693878 -0.06769389  0.        ]
7.08501672744751,[1.6871797  1.12131018 0.60835934],[ 1.7691742   1.12486987 -0.01411637],[0.39737153 1.87836064 0.42579727],[-0.74668019 -0.07048892  0.        ]
7.090017318725586,[1.6879692  1.12347013 0.60946888],[ 1.77268278  1.12746074 -0.0131669 ],[0.30729616 2.28815362 0.33880682],[-0.74639689 -0.07342807  0.        ]
7.095011949539185,[1.68851305 1.12616836 0.61098431],[ 1.77562191  1.12991236 -0.01232268],[0.95439922 1.75112146 0.55784114],[-0.74614766 -0.07591885  0.        ]
7.100008726119995,[1.68880745 1.12839022 0.61269581],[ 1.7781398   1.13176019 -0.01169733],[0.55248412 1.98922284 0.21553245],[-0.74601554 -0.07720631  0.        ]
7.1050450801849365,[1.68908007 1.13054104 0.61428528],[ 1.77994231  1.13313441 -0.01161582],[1.00953421 1.55590279 0.39768169],[-0.74595327 -0.07780561  0.        ]
7.110000371932983,[1.68959776 1.13240259 0.61602974],[ 1.78125493  1.13416041 -0.01176187],[0.58994201 1.12769781 0.11723444],[-0.74593409 -0.07798932  0.        ]
7.115013837814331,[1.68957262 1.13392369 0.61767738],[ 1.7821508   1.13499825 -0.01196084],[0.73790231 1.28048858 0.17510486],[-0.74593993 -0.07793341  0.        ]
7.1199963092803955,[1.68969392 1.13567286 0.61935983],[ 1.78261541  1.1355709  -0.01226648],[0.90650819 0.72531078 0.13770067],[-0.74597928 -0.0775559   0.        ]
7.125000953674316,[1.69041259 1.13761165 0.62152572],[ 1.78261931  1.13563176 -0.01227686],[0.99399212 0.40743121 0.13166821],[-0.7460524  -0.07684928  0.        ]
7.130002498626709,[1.69015601 1.13925748 0.62370396],[ 1.7823973   1.13604692 -0.01210245],[0.69586364 0.75267208 0.06638775],[-0.74612945 -0.07609758  0.        ]
7.135006904602051,[1.68988512 1.14114423 0.62613596],[ 1.7817693   1.13658664 -0.01179381],[0.81537276 0.28957206 0.14948487],[-0.74618216 -0.07557899  0.        ]
7.140003442764282,[1.68937693 1.14307458 0.62886054],[ 1.78076364  1.13711546 -0.0114358 ],[0.71904272 0.14431889 0.06720878],[-0.74625775 -0.07482893  0.        ]
7.14501953125,[1.68828033 1.14477759 0.63207273],[ 1.77929941  1.13761353 -0.01118368],[0.56716936 0.37198883 0.02892975],[-0.7463708  -0.07369276  0.        ]
7.150001764297485,[1.68756721 1.14680626 0.63512227],[ 1.77738605  1.13810623 -0.01107092],[ 0.72819148 -0.0629475   0.08383577],[-0.74649222 -0.07245246  0.        ]
7.155003309249878,[1.68695374 1.14973059 0.63840665],[ 1.77479067  1.13822409 -0.01079989],[ 1.19123075 -0.17048968  0.3975961 ],[-0.74662294 -0.07109279  0.        ]
7.159998893737793,[1.68591437 1.15280017 0.64142139],[ 1.77204337  1.13867287 -0.01080928],[ 0.90982597 -0.48813328  0.21059822],[-0.74681095 -0.0690898   0.        ]
7.164997816085815,[1.68488829 1.15599866 0.64464355],[ 1.76901289  1.13861492 -0.0107407 ],[ 1.32104533 -0.56514394  0.36865813],[-0.7471183  -0.06568295  0.        ]
7.169997453689575,[1.68341832 1.15868189 0.64798289],[ 1.76571885  1.13797609 -0.01051401],[ 0.85861532 -0.58579937  0.10422721],[-0.74752188 -0.06091825  0.        ]
7.175004959106445,[1.68199233 1.16143134 0.65126476],[ 1.76207019  1.13708025 -0.01028488],[ 1.23230565 -0.87471766  0.31934838],[-0.74794858 -0.05543395  0.        ]
7.1800127029418945,[1.68080214 1.16465836 0.65462516],[ 1.75805287  1.13602202 -0.01010599],[ 0.99737274 -1.25501898  0.1143234 ],[-0.74836857 -0.04944164  0.        ]
7.185004234313965,[1.67935263 1.16738192 0.65817819],[ 1.75385337  1.13426551 -0.00981406],[ 1.19000953 -1.03393355  0.1535664 ],[-0.74884933 -0.04152926  0.        ]
7.190005779266357,[1.67835756 1.16912895 0.66229218],[ 1.74896392  1.13090211 -0.00929555],[ 1.18473227 -1.22232187 -0.02563253],[-0.74933824 -0.03149921  0.        ]
