timestamps,angvel_base_hist,I_hist,h_com_hist,angmom_wb_hist
0.1759991646,[-0.28109074  0.0131897  -0.68239514],[0.84649001 1.33850223 0.64466793],0.550374363,[-0.36713257  0.27839707 -0.45668004]
0.1770021915,[-0.27944195  0.03563421 -0.67353937],[0.8471693  1.33931094 0.64477159],0.5507929266,[-0.36443554  0.27166532 -0.45080714]
0.178000927,[-0.28446174  0.06643002 -0.66039621],[0.8495287  1.34196955 0.6450657 ],0.5512195007,[-0.36779956  0.29913753 -0.44438468]
0.1790015697,[-0.29645637  0.09174766 -0.64427592],[0.85162951 1.34437722 0.64537058],0.5516539642,[-0.37681836  0.28254982 -0.4375699 ]
0.1800012589,[-0.30467993  0.11059576 -0.63143875],[0.85360878 1.34664582 0.64566209],0.5520961777,[-0.38346271  0.25725092 -0.43338456]
0.1810061932,[-0.30481088  0.11883874 -0.61844278],[0.85576954 1.34911187 0.64597281],0.5525459864,[-0.38226381  0.22135388 -0.42512911]
0.1820006371,[-0.29875944  0.11947902 -0.60117955],[0.85786267 1.35151098 0.64628704],0.5530032239,[-0.37519811  0.17671831 -0.41465844]
0.1830017567,[-0.28915356  0.11460571 -0.59553293],[0.85985469 1.35380308 0.64659705],0.5534677151,[-0.36666889  0.14153093 -0.409417  ]
0.1840417385,[-0.27308135  0.10598833 -0.59797707],[0.86215557 1.35644441 0.64695338],0.5539392805,[-0.35412937  0.13757859 -0.40854153]
0.1849982738,[-0.26202812  0.08875992 -0.59668345],[0.86439091 1.35902419 0.64731235],0.5544177396,[-0.34441905  0.12246597 -0.40337419]
0.1860005856,[-0.26227399  0.070179   -0.58668474],[0.86686794 1.36189987 0.64772535],0.5549029142,[-0.34373515  0.14467633 -0.39669544]
0.187002182,[-0.26606721  0.05037541 -0.57754234],[0.86955388 1.36498368 0.64813683],0.5553946329,[-0.34681252  0.18810934 -0.39243378]
0.1880185604,[-0.26325826  0.03134226 -0.57637887],[0.87228973 1.3681167  0.64854719],0.5558927339,[-0.34537833  0.23038716 -0.39140613]
0.1890306473,[-0.25913756  0.01763339 -0.57943732],[0.87493263 1.37112164 0.64892338],0.5563970685,[-0.34369414  0.3246557  -0.39354618]
0.1900019646,[-0.25727398  0.0055518  -0.58137105],[0.87785562 1.37444073 0.64933523],0.5569075048,[-0.34374149  0.38673276 -0.39461792]
0.1910016537,[-0.26689577 -0.00558604 -0.57388968],[0.88055829 1.37750014 0.64970444],0.5574239301,[-0.35241593  0.40133208 -0.39227102]
0.1920022964,[-0.2777069  -0.01653678 -0.57194887],[0.88338492 1.38070802 0.65009635],0.5579462536,[-0.36310699  0.41116618 -0.39262995]
0.1930015087,[-0.29059489 -0.02014099 -0.57323424],[0.88633339 1.38393597 0.65033338],0.5584744092,[-0.37657333  0.4328639  -0.39600175]
0.1940009594,[-0.29847938 -0.01723103 -0.57614138],[0.88906453 1.38696103 0.65064065],0.5590083567,[-0.38594452  0.47988923 -0.40016639]
0.1950471401,[-0.30075545 -0.0099839  -0.57842727],[0.89189516 1.39012515 0.65098988],0.559548084,[-0.38989315  0.49457256 -0.40200894]
0.1959993839,[-0.29774358  0.00338922 -0.5734391 ],[0.89332805 1.39167146 0.65111877],0.560093608,[-0.38705716  0.48300676 -0.39917439]
0.1970019341,[-0.29310177  0.02399455 -0.57096679],[0.89599601 1.39463642 0.65144201],0.5606449752,[-0.38350241  0.48167009 -0.39660093]
0.1980021,[-0.29594648  0.04308961 -0.5657821 ],[0.89908763 1.39800897 0.65175594],0.561202262,[-0.38647347  0.51750028 -0.39397198]
0.199026823,[-0.3019453   0.05609985 -0.55527251],[0.90203523 1.40126484 0.65209762],0.5617655747,[-0.39161536  0.50451841 -0.38963166]
0.2000007629,[-0.30697715  0.06452335 -0.54835405],[0.90333372 1.40260294 0.65217146],0.5623350485,[-0.39561417  0.44215087 -0.38655981]
0.2010161877,[-0.30584059  0.07026468 -0.54317762],[0.90822223 1.40801148 0.6527361 ],0.5629108465,[-0.39574698  0.46027268 -0.38314221]
0.2020273209,[-0.29660856  0.07700716 -0.53175122],[0.91104558 1.41114904 0.65308587],0.5634931583,[-0.38630348  0.41806441 -0.374992  ]
0.2030017376,[-0.28233776  0.0787981  -0.52351247],[0.91249945 1.41270733 0.65323261],0.5640821976,[-0.37184837  0.39960428 -0.36717501]
0.2040095329,[-0.26485574  0.07218724 -0.51468608],[0.91560942 1.41616636 0.65362868],0.5646782001,[-0.35499483  0.36077763 -0.35847902]
0.2050352097,[-0.25295089  0.0567716  -0.50564878],[0.91840648 1.41933033 0.6540376 ],0.5652814208,[-0.34307314  0.30839344 -0.35038961]
0.2060010433,[-0.25633587  0.03397989 -0.49029772],[0.92169314 1.42298243 0.65444413],0.5658921305,[-0.3441194   0.33822295 -0.34089073]
0.2070083618,[-0.26987609  0.01404091 -0.47798246],[0.92507087 1.42673557 0.65485665],0.5665106125,[-0.35600196  0.36872899 -0.33682794]
0.2080001831,[-0.28284779 -0.00605278 -0.47529888],[0.92836965 1.43038505 0.65523908],0.5671371591,[-0.36931563  0.42431014 -0.3382512 ]
0.2089996338,[-0.29555063 -0.02578699 -0.4771088 ],[0.93195872 1.43433318 0.65562905],0.5677720675,[-0.3837127   0.45806889 -0.34280768]
0.2099995613,[-0.29685148 -0.04498266 -0.48747657],[0.93562155 1.43834836 0.65601405],0.5684156359,[-0.3894569   0.48899487 -0.35132453]
0.2110025883,[-0.30315895 -0.05684604 -0.47745736],[0.93907266 1.44212118 0.65636452],0.5690681591,[-0.39530416  0.55893267 -0.34801712]
0.2120065689,[-0.30104205 -0.06584001 -0.47003255],[0.94281726 1.44619697 0.6567246 ],0.5697299247,[-0.39297225  0.59722931 -0.34224895]
0.2130010128,[-0.31048716 -0.06786595 -0.45358952],[0.94635705 1.45001672 0.65703206],0.5704012086,[-0.40066101  0.65128783 -0.33622197]
0.214050293,[-0.32154333 -0.05985415 -0.42753241],[0.95003273 1.4540139  0.65737719],0.5710822713,[-0.40742727  0.64763053 -0.3231651 ]
0.2150075436,[-0.31993858 -0.04034873 -0.41792782],[0.95384234 1.45813249 0.65771282],0.5717733534,[-0.40565661  0.67107613 -0.31802369]
0.2160019875,[-0.31192825 -0.01854954 -0.41411262],[0.95767909 1.4622596  0.6580354 ],0.5724746729,[-0.39883079  0.70418701 -0.31500492]
0.2170064449,[-0.30529324  0.00350852 -0.40406613],[0.96117007 1.46603472 0.65835324],0.5731864208,[-0.39136235  0.68686001 -0.30712947]
0.2180025578,[-0.29867684  0.02604258 -0.38837055],[0.9650242  1.47018667 0.65868781],0.5739087588,[-0.38296371  0.69416881 -0.29677312]
0.2190022469,[-0.29696347  0.04296865 -0.37181885],[0.96896033 1.47441225 0.65901634],0.5746418164,[-0.37902231  0.7034948  -0.2864363 ]
0.2200033665,[-0.29658898  0.05417022 -0.35077987],[0.9705381  1.47609942 0.65915631],0.5753856887,[-0.37474252  0.65579383 -0.27444957]
0.2210118771,[-0.29239426  0.05774992 -0.33361746],[0.97453041 1.48043047 0.65952906],0.576140435,[-0.36811452  0.61107382 -0.26304471]
0.2220032215,[-0.28502087  0.05880867 -0.32488817],[0.97820304 1.48443137 0.65989081],0.5769060773,[-0.36022312  0.57188026 -0.25650014]
0.2230019569,[-0.27182067  0.05821048 -0.32760399],[0.98260937 1.48909887 0.66019128],0.5776826001,[-0.34915631  0.56951453 -0.25531557]
0.224036932,[-0.25471211  0.05132072 -0.34142663],[0.98372348 1.49045132 0.66046493],0.5784699507,[-0.33576198  0.5043447  -0.26018894]
0.2249999046,[-0.24945742  0.04497695 -0.34523855],[0.9882651  1.49527392 0.66079017],0.5792680394,[-0.33249675  0.52273553 -0.26022138]
0.2260360718,[-0.25244359  0.03505847 -0.33986366],[0.99520535 1.50271684 0.66124116],0.580076741,[-0.33655946  0.53433904 -0.25751938]
0.2270023823,[-0.25479246  0.02417083 -0.33339028],[0.99664663 1.50438521 0.66150081],0.5808958973,[-0.33790102  0.58327708 -0.2541028 ]
0.228000164,[-0.25729206  0.01536423 -0.33327258],[1.00152667 1.50952256 0.66179925],0.5817253188,[-0.34264793  0.63193648 -0.25639909]
0.2290005684,[-0.26582926  0.00390833 -0.34072779],[1.00635585 1.51466628 0.66215535],0.5825647886,[-0.35563883  0.74884439 -0.26527562]
0.2299997807,[-0.26739806 -0.00913599 -0.36268398],[1.01090483 1.51948361 0.6624693 ],0.5834140659,[-0.36456024  0.83817536 -0.28004858]
0.2309994698,[-0.25944416 -0.02308916 -0.38649044],[1.01573435 1.52455811 0.662763  ],0.5842728901,[-0.36478468  0.90653392 -0.29533672]
0.232000351,[-0.24730593 -0.03581186 -0.38354531],[1.02069534 1.52977014 0.66306252],0.5851409855,[-0.35296575  0.97811414 -0.29046707]
0.2330005169,[-0.23629334 -0.04162561 -0.37044857],[1.0254079  1.53472035 0.66334793],0.5860180662,[-0.33942576  1.04685281 -0.2792632 ]
0.2340009212,[-0.2213939  -0.04058479 -0.36585357],[1.03040774 1.53996361 0.66364165],0.5869038419,[-0.32411856  1.07604389 -0.27285663]
0.2349994183,[-0.20618192 -0.02923254 -0.35479236],[1.0353718  1.54516308 0.66393259],0.587798023,[-0.30666531  1.0950823  -0.26244245]
0.2360012531,[-0.19163485 -0.00703314 -0.33993957],[1.04007734 1.55009951 0.6642158 ],0.5887003261,[-0.2885712   1.14206439 -0.24958275]
0.237000227,[-0.18207624  0.01919624 -0.33274222],[1.04532905 1.55557955 0.66450086],0.5896104804,[-0.27801381  1.20510797 -0.24336862]
0.2379996777,[-0.18112294  0.04636407 -0.33382909],[1.05065017 1.56112611 0.66478667],0.5905282327,[-0.27876979  1.2539931  -0.24416679]
0.2390391827,[-0.19165776  0.07546736 -0.33262231],[1.05559058 1.56626278 0.66504256],0.5914533532,[-0.29173056  1.25811424 -0.2475125 ]
0.240000248,[-0.2099983   0.09816962 -0.32092769],[1.06103039 1.57188576 0.66529035],0.5923856407,[-0.31029314  1.26540363 -0.24547693]
0.2410082817,[-0.21927604  0.10580535 -0.31430667],[1.066182   1.57721627 0.66552858],0.5933249274,[-0.32029237  1.233095   -0.24396104]
0.2420008183,[-0.21969958  0.10033992 -0.30876005],[1.07158951 1.5828384  0.66580131],0.5942710835,[-0.32133159  1.18607212 -0.24175938]
0.2430026531,[-0.21148011  0.0863273  -0.31103093],[1.07707798 1.58852202 0.66605402],0.595224021,[-0.3144305   1.14258151 -0.24071701]
0.2440090179,[-0.20467605  0.05896701 -0.30860474],[1.08252995 1.59419517 0.66633313],0.5961836972,[-0.30810406  1.06728858 -0.2380445 ]
0.2450006008,[-0.2021417   0.03025382 -0.2978158 ],[1.08474537 1.59655189 0.66652112],0.5971501173,[-0.30308575  0.99330697 -0.23075269]
0.2460010052,[-0.19332235 -0.00648853 -0.28400327],[1.09029782 1.60234614 0.66680682],0.5981233363,[-0.29075766  0.97211607 -0.21927474]
0.2469987869,[-0.18204298 -0.03952802 -0.26403563],[1.09613128 1.60828963 0.66695664],0.5991034602,[-0.27413683  1.00497726 -0.2043814 ]
0.2479991913,[-0.17370355 -0.06370543 -0.24731508],[1.1019492  1.61433292 0.66721495],0.6000906466,[-0.26161315  1.06115137 -0.19240349]
0.248998642,[-0.17130523 -0.0853823  -0.23236436],[1.10797896 1.62058566 0.66746445],0.6010851038,[-0.25583115  1.14957641 -0.18206481]
0.2499992847,[-0.17223669 -0.10095728 -0.22192124],[1.11373595 1.62651932 0.66766571],0.60208709,[-0.25580144  1.22645065 -0.1776071 ]
0.2510361671,[-0.17339693 -0.10761917 -0.21453963],[1.11636585 1.62929164 0.66782872],0.6030969107,[-0.25550549  1.34150932 -0.17331393]
0.2520060539,[-0.17819203 -0.10686135 -0.19252036],[1.12609362 1.63912894 0.66795428],0.6041149162,[-0.25637676  1.36627482 -0.15977487]
0.2530004978,[-0.17906556 -0.09736943 -0.18100385],[1.13194502 1.6451018  0.66808924],0.6051414975,[-0.25516588  1.45023959 -0.15264331]
0.2540001869,[-0.17845058 -0.08580457 -0.16927718],[1.13525591 1.64846355 0.66815181],0.606177082,[-0.25132491  1.50699556 -0.14419648]
0.2550392151,[-0.17883482 -0.06465627 -0.14955924],[1.14158158 1.65487111 0.66824274],0.6072221281,[-0.24723846  1.55231471 -0.13192747]
0.2559988499,[-0.18059886 -0.03863051 -0.12891614],[1.14754627 1.66089458 0.66830763],0.6082771198,[-0.24449835  1.61054423 -0.11987619]
0.25705266,[-0.17764861 -0.01286336 -0.12282635],[1.15399077 1.66738271 0.66835773],0.6093425601,[-0.24024331  1.65467161 -0.11472612]
0.258010149,[-0.18487567  0.00753615 -0.11755646],[1.16041339 1.67384439 0.66840418],0.6104189642,[-0.24889915  1.65296484 -0.11444672]
0.2590129375,[-0.19483833  0.02670392 -0.13277096],[1.16643338 1.67987435 0.66842579],0.6115068523,[-0.26681094  1.6510344  -0.12724606]
0.2600417137,[-0.20178911  0.03923402 -0.14917622],[1.1729882  1.68641138 0.66842593],0.6126067425,[-0.28180611  1.63595215 -0.14008664]
0.2610080242,[-0.2152978   0.05572709 -0.16093086],[1.17956064 1.69296518 0.6684264 ],0.613719143,[-0.30336456  1.63827937 -0.15168737]
0.2620034218,[-0.22078394  0.06991182 -0.16412579],[1.185645   1.69900783 0.6684079 ],0.6148445447,[-0.31266115  1.60235746 -0.15565495]
0.2630441189,[-0.20712934  0.0785307  -0.16391391],[1.1922822  1.70558005 0.66836536],0.6159834134,[-0.29755265  1.62849817 -0.15169051]
0.2640018463,[-0.18092262  0.07976869 -0.1563452 ],[1.19902483 1.71225283 0.66832031],0.6171361831,[-0.26439401  1.63821375 -0.13893603]
0.2650463581,[-0.15968635  0.07616126 -0.14763757],[1.20522654 1.71849311 0.66828063],0.6183032485,[-0.23644348  1.65276197 -0.12656205]
0.2660033703,[-0.14720917  0.06259568 -0.15443491],[1.21230935 1.72545347 0.66818364],0.6194849588,[-0.22472677  1.74880875 -0.1282453 ]
0.2670025826,[-0.14699308  0.04452742 -0.15699526],[1.21945704 1.7324667  0.66807455],0.6206816116,[-0.22674134  1.81101687 -0.13048852]
0.2680027485,[-0.14515572  0.02477665 -0.16810583],[1.22626641 1.73909491 0.66792177],0.6218934476,[-0.2292138   1.89467619 -0.13719382]
0.26902771,[-0.14309924  0.00634085 -0.18397833],[1.23389395 1.74645764 0.66768547],0.6231206459,[-0.23303204  2.05070169 -0.14686439]
0.2700026035,[-0.13744399 -0.01760571 -0.1826218 ],[1.24171446 1.75396756 0.66740599],0.6243633204,[-0.22721529  2.18217569 -0.1457392 ]
0.2710208893,[-0.13720689 -0.04049797 -0.1628005 ],[1.24541373 1.75744865 0.66720868],0.6256215166,[-0.22061547  2.28549439 -0.13218208]
0.2720274925,[-0.14798952 -0.0661271  -0.12234647],[1.25324988 1.76494568 0.66687681],0.6268952101,[-0.22263205  2.3381542  -0.11032012]
0.2730016708,[-0.15552744 -0.08744079 -0.09817508],[1.26080268 1.77216874 0.66654933],0.628184305,[-0.22584546  2.373112   -0.09792234]
0.2740385532,[-0.160722   -0.09780981 -0.09688707],[1.26890278 1.7799011  0.6661744 ],0.6294886347,[-0.23398653  2.40828948 -0.09984651]
0.2750008106,[-0.17093233 -0.09807342 -0.10652355],[1.27305499 1.78382942 0.66595339],0.6308079625,[-0.25129631  2.39021234 -0.10926427]
0.2760033607,[-0.16998711 -0.09294683 -0.11647244],[1.2807227  1.79112136 0.66557997],0.632141984,[-0.25517893  2.42027998 -0.11630533]
0.2770013809,[-0.16690781 -0.08518159 -0.1129629 ],[1.292866   1.80265269 0.66496848],0.6334903302,[-0.2519877   2.48678063 -0.11283419]
0.2780482769,[-0.16988598 -0.07678448 -0.08792943],[1.30068661 1.81005369 0.66454147],0.6348525719,[-0.24951714  2.51560891 -0.09944964]
0.2790362835,[-0.17371307 -0.07183353 -0.04667537],[1.30520252 1.81429797 0.66425854],0.6362282248,[-0.2416899   2.52984688 -0.07523895]
0.2800035477,[-0.18016417 -0.0714774  -0.02052929],[1.31374213 1.82238695 0.66378445],0.6376167559,[-0.24287779  2.53937778 -0.06061354]
0.2810115814,[-0.19080792 -0.08214027 -0.01691513],[1.32198077 1.83015119 0.6632838 ],0.63901759,[-0.25758497  2.57096453 -0.06201503]
0.2820036411,[-0.19937228 -0.10299893 -0.02702745],[1.33087467 1.83852972 0.66274283],0.6404301178,[-0.27497429  2.56635649 -0.07256916]
0.2830069065,[-0.20113661 -0.12810731 -0.0338139 ],[1.33983153 1.8469648  0.66219243],0.6418537043,[-0.28133692  2.5453848  -0.07699606]
0.2840433121,[-0.19308469 -0.154625   -0.02087016],[1.3483373  1.85499099 0.66168165],0.6432876976,[-0.26786079  2.51966456 -0.06725724]
0.2850027084,[-0.18282286 -0.17686464 -0.001844  ],[1.3575542  1.86367786 0.66111429],0.6447314381,[-0.24874446  2.53535588 -0.05208992]
0.2860052586,[-0.16204261 -0.19496699  0.00975231],[1.36638078 1.87199271 0.66056214],0.6461842686,[-0.2174739   2.5763934  -0.03885874]
0.287009716,[-0.14897985 -0.20941356  0.02626139],[1.37589319 1.88093238 0.65994413],0.6476455438,[-0.1947965   2.65263232 -0.02451761]
0.2880091667,[-0.14207574 -0.21907192  0.03701829],[1.38561836 1.89003345 0.65927249],0.6491146403,[-0.18287262  2.74127987 -0.01642464]
0.2890048027,[-0.138018   -0.2272096   0.02989792],[1.39546943 1.89923774 0.65857718],0.6505909658,[-0.18038248  2.80504268 -0.01847145]
0.290004015,[-0.13788744 -0.22925755  0.01479574],[1.40467828 1.90780903 0.65789898],0.6520739691,[-0.18682198  2.85366598 -0.02810753]
0.291000843,[-0.1299956  -0.22093889  0.0075791 ],[1.41454168 1.91697341 0.65716036],0.6535631486,[-0.17904837  2.89488498 -0.02955324]
0.2920022011,[-0.11741438 -0.20295662  0.0162002 ],[1.42390601 1.92565694 0.65644093],0.6550580608,[-0.15868685  2.9558766  -0.01985989]
0.2930064201,[-0.1109789  -0.17409471  0.0428142 ],[1.43303121 1.93436318 0.65583555],0.6565583277,[-1.40857397e-01  3.02467272e+00 -1.57999226e-03]
0.2939987183,[-0.10865182 -0.14283253  0.06754959],[1.44313619 1.94367972 0.65500055],0.6580636437,[-0.12959067  3.09264125  0.01428913]
0.2950079441,[-0.10779482 -0.11078759  0.08424918],[1.4531834  1.95294508 0.65417086],0.659573781,[-0.12362649  3.10100939  0.02401408]
0.2960031033,[-0.10434374 -0.0811066   0.08300609],[1.46349466 1.96242003 0.65328969],0.6610885947,[-0.11949324  3.16024877  0.02509609]
0.2970004082,[-0.10452496 -0.05363126  0.07319727],[1.46818649 1.96680818 0.65294762],0.6626080253,[-0.12387015  3.1426301   0.01871644]
0.2980010509,[-0.10629393 -0.02560251  0.06088615],[1.47870043 1.97642346 0.65201424],0.6641321015,[-0.1317806   3.19355127  0.01087318]
0.2990007401,[-1.17798729e-01  7.26636499e-05  6.87271744e-02],[1.48872166 1.98557566 0.65111048],0.6656609403,[-0.14753774  3.23662145  0.01133456]
0.3000004292,[-0.12934415  0.02162936  0.09141354],[1.49995664 1.99565649 0.64991814],0.6671947465,[-0.15853795  3.34173237  0.02018231]
0.3010048866,[-0.14161631  0.03549426  0.12367639],[1.51034304 2.00507718 0.64890541],0.66873381,[-0.16720912  3.37776762  0.03473424]
0.3020071983,[-0.14459707  0.04415916  0.13887536],[1.52163336 2.01519648 0.64768544],0.6702785025,[-0.1677133   3.408358    0.04267904]
0.3030064106,[-0.14896596  0.05290452  0.14219589],[1.53277849 2.02527513 0.64656829],0.6718292719,[-0.17437873  3.40612757  0.04378929]
0.3040025234,[-0.14763659  0.05958912  0.14178501],[1.53835056 2.03036405 0.64603743],0.6733866358,[-0.17358936  3.37626402  0.04294977]
0.305003643,[-0.13395562  0.06509077  0.13331556],[1.54907955 2.0399933  0.6448956 ],0.6749511736,[-0.15755511  3.45252277  0.03983166]
0.306003809,[-0.11335959  0.07119051  0.13956446],[1.56076081 2.05043676 0.64361728],0.6765235169,[-0.12438796  3.60877345  0.04893681]
0.3070034981,[-0.09492173  0.07620917  0.14980758],[1.57266043 2.06101238 0.64225311],0.6781043395,[-0.09153421  3.75147784  0.06236852]
0.3080060482,[-0.08591838  0.08328465  0.17302144],[1.58422295 2.07121729 0.64085275],0.6796943457,[-0.06840349  3.97128511  0.08070891]
0.3090054989,[-0.08657779  0.0898696   0.18936426],[1.59611359 2.08161968 0.63932024],0.6812942582,[-0.06319818  4.22980222  0.09187124]
0.3100390434,[-0.08701513  0.09796761  0.18853147],[1.60883686 2.09270905 0.6376457 ],0.6829048053,[-0.06526481  4.4334756   0.09046287]
0.3110020161,[-0.08495539  0.10564374  0.17874765],[1.62165861 2.10383194 0.63591377],0.6845267075,[-0.06643104  4.57291263  0.08498064]
0.3120076656,[-0.08190798  0.11285786  0.1579076 ],[1.63365971 2.11423063 0.6342832 ],0.6861606638,[-0.07082531  4.62966757  0.07180612]
0.3130016327,[-0.0757708   0.11895346  0.13600111],[1.64627356 2.12514965 0.63256858],0.6878073388,[-0.07031196  4.64385272  0.05944232]
0.314002037,[-0.07560056  0.12722224  0.13084958],[1.65901493 2.13613135 0.63079271],0.6894673487,[-0.07294881  4.67898233  0.05604262]
0.3150010109,[-0.06416895  0.14019531  0.14440781],[1.67082764 2.14633154 0.62916307],0.6911412492,[-0.0487751   4.64000197  0.06880874]
0.3160023689,[-0.05077035  0.15335873  0.17682308],[1.68338916 2.15722646 0.62747845],0.6928295234,[-0.01409676  4.59305899  0.09284783]
0.3170046806,[-0.04496027  0.16164461  0.19877912],[1.69600225 2.16815208 0.62577077],0.6945325709,[3.91647145e-03 4.53917177e+00 1.08107878e-01]
0.3180496693,[-0.05067197  0.16205393  0.19589947],[1.70799604 2.17852361 0.6241306 ],0.6962506982,[-0.00763005  4.5204232   0.10407624]
0.319000721,[-0.0642541   0.15660374  0.17840341],[1.72096555 2.18970667 0.62233065],0.6979841108,[-0.03939242  4.55395123  0.0872749 ]
0.3200027943,[-0.08010095  0.14127502  0.14923282],[1.73438994 2.20120483 0.62039602],0.6997329065,[-0.07957566  4.63623828  0.0637102 ]
0.3210062981,[-0.09165901  0.12114324  0.14088201],[1.74720068 2.21214672 0.61851698],0.7014970713,[-0.10448976  4.71031748  0.05412463]
0.3220055103,[-0.09944233  0.09636518  0.14819062],[1.76027652 2.22328442 0.61656462],0.7032764767,[-0.11667917  4.79683291  0.05564715]
0.3230009079,[-0.10549313  0.06197419  0.17006354],[1.76657042 2.22869712 0.61564846],0.7050708796,[-0.12034776  4.80672639  0.06507705]
0.3239989281,[-0.10278906  0.02320429  0.18270299],[1.78164339 2.24149259 0.61334739],0.7068799243,[-0.11299591  4.9118139   0.07146042]
0.3250017166,[-0.09454247 -0.01138269  0.18297216],[1.79548132 2.25315777 0.61114666],0.7087031466,[-0.10058267  5.14928108  0.07141746]
